,Unnamed: 0,PID,Longitude,Latitude,Edwards,Fellows,Meeker,Mitchell,Sawyer,Northwood,Middle,High
1496,1497,527163070,-93.637046,42.058059,8722,2487,3847,10332,6054,2572,8528,2674
1497,1498,527163130,-93.637671,42.059645,8808,2573,3933,10418,6140,2658,8614,2760
1498,1499,527164020,-93.635824,42.058194,8867,2632,3992,10477,6199,2717,8673,2819
1499,1500,527164060,-93.63575300000001,42.05793,8838,2603,3963,10448,6169,2688,8643,2790
1500,1501,527164090,-93.636822,42.058173,8758,2523,3883,10368,6090,2608,8564,2710
1501,1502,527165130,-93.63604699999999,42.057854,8810,2575,3935,10420,6141,2660,8615,2762
1502,1503,527166010,-93.639325,42.058201000000004,8748,2513,3873,10358,6079,2598,8553,2699
1503,1504,527180100,-93.634644,42.058747,8970,2762,3546,10032,6301,2271,8775,3051
1504,1505,527182110,-93.633245,42.059242,9136,2928,3713,10198,6467,2437,8941,3218
1505,1506,527214050,-93.627751,42.060265,9658,2786,3197,9682,6989,1922,9463,3076
1506,1507,527254020,-93.628639,42.059816999999995,9552,2681,3230,9715,6884,1955,9358,2970
1507,1508,527258020,-93.629357,42.058439,9312,2441,3225,9710,6644,1950,9118,2730
1508,1509,527276160,-93.623975,42.056796000000006,9611,2674,2501,8986,6943,1226,9417,3029
1509,1510,527301320,-93.637343,42.053532000000004,8576,1823,2956,9826,5908,2671,8382,2010
1510,1511,527302175,-93.636512,42.055408,8834,2081,3214,10270,6165,2509,8640,2268
1511,1512,527326040,-93.635056,42.055081,8818,2144,3493,9978,6150,2217,8624,2331
1512,1513,527326150,-93.632417,42.055572,8914,2307,3092,9577,6245,1816,8719,2597
1513,1514,527352150,-93.637774,42.051840000000006,8408,1656,2788,9658,5740,2872,8214,1843
1514,1515,527353020,-93.63745,42.052507,8459,1707,2839,9709,5791,2786,8265,1893
1515,1516,527353060,-93.638366,42.052102000000005,8470,1717,2850,9720,5802,2933,8276,1904
1516,1517,527354100,-93.634212,42.052719,8728,1976,3108,9979,6060,3058,8534,2163
1517,1518,527354200,-93.637043,42.05288,8507,1755,2887,9757,5839,2740,8313,1942
1518,1519,527355150,-93.63379599999999,42.052915000000006,8795,2043,3176,10046,6127,3125,8601,2230
1519,1520,527356040,-93.637289,42.050345,8215,1462,2595,9465,5546,2662,8020,1649
1520,1521,527359050,-93.634694,42.049653899999996,8222,1469,2602,9472,5554,2669,8028,1656
1521,1522,527359180,-93.635919,42.049394,8119,1367,2499,9369,5451,2566,7925,1553
1522,1523,527364030,-93.639516,42.049106,7491,1755,3012,10268,4823,2955,7297,1942
1523,1524,527365030,-93.639511,42.051619,7764,2028,3285,10541,5096,3228,7570,2215
1524,1525,527366030,-93.63923079999999,42.0503771,7632,1896,3154,10409,4964,3096,7438,2083
1525,1526,527368010,-93.63936600000001,42.049406,7524,1789,3046,10301,4856,2988,7330,1976
1526,1527,527375100,-93.632915,42.053166,8869,2013,2802,9287,6200,1526,8674,2303
1527,1528,527375180,-93.632178,42.052355,8768,1913,2701,9186,6100,1426,8574,2202
1528,1529,527375210,-93.630253,42.052448,8613,1758,2546,9031,5945,1271,8419,2048
1529,1530,527376100,-93.63143199999999,42.05267,8706,1851,2639,9124,6038,1364,8512,2140
1530,1531,527378140,-93.631791,42.04891,8067,1315,2225,9020,5399,1495,7873,1502
1531,1532,527401160,-93.625856,42.056398,9450,2579,2630,9115,6782,1355,9256,2868
1532,1533,527402220,-93.626554,42.054626,9126,2271,2601,9095,6458,1334,8932,2560
1533,1534,527403040,-93.62870699999999,42.055228,9057,2202,3112,9597,6389,1837,8863,2492
1534,1535,527404020,-93.626603,42.055184000000004,9235,2380,3290,9775,6567,2015,9041,2670
1535,1536,527404030,-93.62655,42.055153999999995,9241,2386,3296,9781,6573,2020,9047,2675
1536,1537,527405130,-93.627037,42.05337,8977,2122,2452,8946,6309,1186,8783,2412
1537,1538,527405160,-93.62565699999999,42.053306,9088,2232,2334,8828,6419,1067,8893,2522
1538,1539,527405180,-93.62554200000001,42.053307000000004,9097,2242,2324,8818,6429,1058,8903,2532
1539,1540,527425060,-93.62349859999999,42.0564419,9645,2608,2435,8920,6977,1160,9451,3063
1540,1541,527425110,-93.62232890000001,42.056461,9741,2626,2453,8938,7073,1178,9547,3159
1541,1542,527450280,-93.62739599999999,42.052758000000004,8831,1513,2301,8786,6163,1026,8637,2222
1542,1543,527451110,-93.628119,42.052338,8789,1555,2343,8828,6121,1068,8595,2264
1543,1544,527451320,-93.627565,42.051683000000004,9130,1454,2242,8728,6462,967,8936,2164
1544,1545,527451540,-93.629456,42.051660999999996,8596,1741,2529,9014,5928,1254,8402,2031
1545,1546,527451640,-93.629851,42.051823,8564,1709,2497,8982,5896,1222,8370,1999
1546,1547,527451650,-93.62988100000001,42.051821999999994,8562,1707,2495,8980,5893,1220,8368,1996
1547,1548,527452060,-93.62724399999999,42.050615,8973,1298,2019,8757,6305,917,8779,2007
1548,1549,527453050,-93.624729,42.050705,9171,1495,1974,8459,6503,699,8977,2204
1549,1550,527453060,-93.624748,42.050705,9169,1494,1974,8459,6501,699,8975,2203
1550,1551,527453140,-93.625945,42.050682,9070,1395,2116,8581,6402,821,8876,2104
1551,1552,527454050,-93.625918,42.050533,9072,1397,2118,8580,6404,819,8878,2106
1552,1553,527454130,-93.625846,42.050213,8986,1310,2031,8770,6318,856,8792,2020
1553,1554,527455050,-93.625688,42.050090000000004,8970,1295,2016,8754,6302,872,8776,2004
1554,1555,527455060,-93.62569,42.050134,8975,1300,2021,8759,6307,867,8781,2009
1555,1556,527455080,-93.62569599999999,42.050222,8985,1309,2030,8769,6317,857,8791,2019
1556,1557,527455090,-93.62570699999999,42.050397,9005,1329,2050,8789,6337,837,8811,2039
1557,1558,527455240,-93.62560359999999,42.048893400000004,8800,1124,1845,8583,6131,1282,8605,1833
1558,1559,527455280,-93.626521,42.048486,8717,1041,1762,8500,6049,1174,8523,1750
1559,1560,528102040,-93.658877,42.062309899999995,11505,4613,5870,12273,7213,4646,10374,4800
1560,1561,528102140,-93.65627490000001,42.063303999999995,11758,4455,5712,12115,7465,4488,10626,4642
1561,1562,528104070,-93.652716,42.063025,12033,4085,5269,11745,7740,3994,10901,4271
1562,1563,528106020,-93.65782800000001,42.061902,11545,4652,5909,12312,7252,4685,10413,4839
1563,1564,528106070,-93.657483,42.06128,11467,4574,5831,12234,7174,4607,10335,4761
1564,1565,528108010,-93.654241,42.062991,11925,4564,5821,12225,7633,4114,10794,4751
1565,1566,528108020,-93.65414399999999,42.062992,11933,4572,5381,12233,7641,4106,10802,4759
1566,1567,528108040,-93.65395500000001,42.062994,11949,4588,5365,12249,7657,4090,10818,4775
1567,1568,528108070,-93.652863,42.062942,12030,4082,5266,11742,7737,3991,10898,4269
1568,1569,528108130,-93.654439,42.062258,11817,4452,5709,12113,7524,4485,10685,4639
1569,1570,528108140,-93.654567,42.062257,11806,4442,5699,12102,7514,4475,10674,4629
1570,1571,528110010,-93.658224,42.062776,11558,4666,5923,12326,7266,4699,10427,4853
1571,1572,528110020,-93.65783499999999,42.062789,11629,4737,5994,12397,7337,4770,10498,4924
1572,1573,528110090,-93.657049,42.0623985,11609,4424,5681,12084,7317,4457,10478,4611
1573,1574,528112040,-93.654437,42.062108,11816,4452,5709,12112,7524,4485,10685,4639
1574,1575,528116010,-93.658854,42.060934,11353,4460,5717,12120,7060,4493,10221,4647
1575,1576,528118060,-93.65673699999999,42.060353000000006,11612,4720,5977,12380,7320,4753,10481,4907
1576,1577,528120020,-93.653152,42.061382,11825,4460,5169,12121,7532,3893,10693,4647
1577,1578,528120030,-93.652884,42.061437,11847,4482,5147,12143,7554,3871,10715,4669
1578,1579,528120160,-93.654724,42.060576,11778,4178,5435,11839,7486,4211,8867,4365
1579,1580,528120170,-93.65476,42.060575,11775,4175,5432,11836,7483,4208,8864,4362
1580,1581,528138010,-93.652084,42.061678,11918,3891,5076,11552,7625,3800,10786,4078
1581,1582,528142040,-93.654652,42.060426,11783,4183,5440,11844,7491,4216,8873,4370
1582,1583,528142090,-93.65272399999999,42.060178,12044,3880,5063,11540,7752,3788,8569,4067
1583,1584,528142130,-93.6541267,42.05991229999999,11934,4111,5368,11771,7642,3858,8800,4298
1584,1585,528142150,-93.6547754,42.0598989,11790,4058,5315,11719,6273,4091,8747,4245
1585,1586,528144020,-93.643771,42.061403999999996,8868,3193,4553,11038,6200,3278,8674,3379
1586,1587,528166060,-93.65604,42.059241,11767,4131,5388,11791,7475,4025,10636,4318
1587,1588,528166090,-93.65486,42.058782,12362,3939,5196,11600,6154,3972,8629,4126
1588,1589,528168030,-93.6545189,42.058886,12374,3951,5208,11611,6166,3984,8640,4138
1589,1590,528172060,-93.65048,42.0592,12240,3643,4828,11304,5859,3552,8333,3830
1590,1591,528174050,-93.64977900000001,42.059177000000005,12297,3586,4770,11247,5801,3495,8275,3773
1591,1592,528174060,-93.649743,42.059179,12300,3578,4763,11239,5794,3488,8268,3765
1592,1593,528174070,-93.649723,42.059183000000004,12302,3578,4763,11239,5794,3488,8268,3765
1593,1594,528175050,-93.650258,42.058339000000004,12722,3681,4785,11342,5897,3510,8371,3868
1594,1595,528175060,-93.650244,42.058336,12723,3683,4784,11343,5898,3509,8372,3870
1595,1596,528176030,-93.65548299999999,42.057177,12228,3805,5062,11466,6020,3838,8494,3992
1596,1597,528178010,-93.6552449,42.05851,12398,3975,5232,11636,6190,4008,8665,4162
1597,1598,528180120,-93.65420400000001,42.057164,12225,3802,5059,11463,6017,3835,8492,3989
1598,1599,528180130,-93.65421500000001,42.057089000000005,12225,3802,5059,11463,6017,3835,8492,3989
1599,1600,528186010,-93.65440500000001,42.057019,12210,3787,5044,11447,6002,3820,8476,3974
1600,1601,528186180,-93.6514849,42.056983,12469,3429,4686,11089,5644,3462,8118,3616
1601,1602,528188020,-93.651014,42.057277,12501,3461,4718,11122,5676,3494,8150,3648
1602,1603,528188060,-93.650238,42.057466999999995,12579,3539,4796,11200,5754,3572,8228,3726
1603,1604,528218090,-93.645752,42.06232,9074,3398,4759,11244,6406,3483,8880,3585
1604,1605,528220040,-93.64466,42.063183,9069,3394,4754,11239,6401,3479,8875,3581
1605,1606,528221060,-93.64445699999999,42.062058,8944,3268,4628,11114,6275,3353,8750,3455
1606,1607,528221070,-93.645627,42.062404,9078,3402,4762,11248,6409,3487,8884,3589
1607,1608,528228290,-93.641561,42.062562,9171,3495,4856,11341,6503,3580,8977,3682
1608,1609,528228295,-93.641515,42.062557,9171,3495,4856,11341,6503,3580,8977,3682
1609,1610,528228435,-93.642094,42.062305,9210,3535,4895,11380,6542,3620,9016,3722
1610,1611,528228450,-93.642597,42.062265999999994,9259,3583,4943,11428,6590,3668,9064,3770
1611,1612,528228455,-93.642911,42.062081,9036,3361,4721,11206,6368,3446,8842,3548
1612,1613,528228460,-93.642914,42.062086,9037,3362,4722,11207,6369,3447,8843,3548
1613,1614,528235010,-93.642749,42.061562,9044,3368,4728,11213,6375,3453,8849,3555
1614,1615,528235090,-93.643312,42.059377000000005,8619,2943,4304,10789,5951,3029,8425,3130
1615,1616,528235200,-93.64410600000001,42.061739,8894,3219,4579,11064,6226,3304,8700,3406
1616,1617,528240030,-93.641772,42.061149,8808,3018,4493,10978,6140,3218,8614,3205
1617,1618,528240060,-93.641488,42.061114,8804,3014,4489,10974,6136,3214,8610,3201
1618,1619,528240150,-93.642626,42.061656,9038,3363,4723,11208,6370,3448,8844,3550
1619,1620,528250020,-93.640051,42.061365,8749,3074,4434,10919,6081,3159,8555,3261
1620,1621,528250040,-93.640065,42.063283,8963,3288,4648,11133,6295,3373,8769,3475
1621,1622,528253010,-93.649649,42.058368,12776,3736,4731,11397,5951,3455,8425,3923
1622,1623,528275070,-93.642813,42.05859,8520,2844,4204,10690,5852,2929,8326,3031
1623,1624,528275160,-93.642932,42.059481,8652,2976,4336,10821,5983,3061,8457,3163
1624,1625,528280230,-93.641919,42.059067999999996,8613,2937,4297,10782,5944,3022,8418,3124
1625,1626,528290030,-93.644251,42.059605,8657,2982,4342,10827,5989,3067,8463,3169
1626,1627,528290120,-93.641377,42.057839,8327,2651,4011,10496,5658,2736,8132,2838
1627,1628,528290180,-93.641313,42.057834,8326,2650,4011,10496,5658,2736,8132,2837
1628,1629,528290190,-93.64130300000001,42.057833,8326,2650,4011,10496,5658,2735,8132,2837
1629,1630,528292030,-93.641367,42.057097999999996,8244,2569,3929,10414,5576,2654,8050,2756
1630,1631,528292040,-93.641397,42.057093,8244,2568,3928,10413,5575,2653,8049,2755
1631,1632,528292070,-93.641312,42.056955,8228,2553,3913,10398,5560,2638,8034,2740
1632,1633,528294050,-93.640879,42.058668,8429,2753,4114,10599,5761,2838,8235,2940
1633,1634,528315090,-93.65429,42.053748999999996,8198,3315,4572,10975,5530,3945,8004,3502
1634,1635,528321010,-93.657163,42.053911,12532,4092,5349,11753,6307,4125,8781,4279
1635,1636,528327070,-93.65095699999999,42.055626000000004,12505,4065,5322,11726,6280,4098,8755,4252
1636,1637,528344040,-93.652608,42.053441,8053,3170,4427,10830,5385,3800,7859,3357
1637,1638,528344100,-93.65238000000001,42.053041,8093,3210,4467,10870,5425,3840,7899,3397
1638,1639,528354050,-93.655555,42.052668,12804,3669,4926,11330,5885,4397,8359,3856
1639,1640,528363050,-93.655988,42.050411,8211,3328,4585,10988,5543,4385,8017,3515
1640,1641,528365070,-93.654048,42.049701,7686,2803,4060,10463,5018,4294,7492,2990
1641,1642,528385050,-93.651503,42.05161,7750,2866,4123,10527,5081,3923,7556,3053
1642,1643,528387030,-93.652117,42.050215,7912,3029,4286,10689,5244,4086,7718,3216
1643,1644,528390100,-93.650529,42.049921000000005,8091,3208,4465,10868,5423,4265,7897,3395
1644,1645,528390210,-93.65082199999999,42.050971000000004,7826,2943,4200,10603,5158,4000,7632,3130
1645,1646,528427020,-93.644121,42.054282,7702,2818,4436,10479,5034,3161,7508,3005
1646,1647,528431020,-93.64246999999999,42.055036,7944,2475,3732,10721,5276,3403,7750,2662
1647,1648,528431070,-93.642553,42.054302,7820,2410,4554,10597,5151,3279,7625,2597
1648,1649,528435030,-93.64394399999999,42.054152,7705,2821,4439,10482,5037,3164,7511,3008
1649,1650,528435050,-93.642579,42.054151,7818,2412,4552,10595,5149,3277,7623,2599
1650,1651,528439060,-93.64236,42.053212,7717,2284,3541,10494,5048,3413,7522,2471
1651,1652,528441020,-93.641251,42.053258,7808,2334,3591,10585,5140,3504,7614,2521
1652,1653,528441090,-93.641296,42.053108,7804,2330,3587,10581,5136,3500,7610,2516
1653,1654,528456180,-93.65032099999999,42.051804,8227,3343,4600,11004,5558,3973,8033,3530
1654,1655,528456220,-93.6504,42.051797,8220,3337,4594,10997,5552,3967,8026,3524
1655,1656,528456240,-93.65044,42.051792999999996,8217,3333,4591,10994,5549,3963,8023,3520
1656,1657,528458020,-93.650417,42.051645,7660,2777,4034,10437,4992,3834,7466,2964
1657,1658,528458040,-93.650377,42.051648,7657,2773,4031,10434,4989,3830,7463,2960
1658,1659,528458060,-93.650338,42.051652000000004,7654,2770,4027,10431,4985,3827,7459,2957
1659,1660,528458140,-93.648275,42.050406,7535,2652,3909,10312,4867,4060,7341,2838
1660,1661,528458160,-93.648809,42.051717,7670,2786,4043,10447,5001,3811,7476,2973
1661,1662,528458180,-93.64877800000001,42.051795,7688,2804,4061,10465,5019,3829,7493,2991
1662,1663,528477050,-93.643001,42.052337,7556,2237,3494,10333,4888,3468,7362,2424
1663,1664,528477070,-93.64287,42.052346,7567,2226,3483,10344,4899,3479,7373,2413
1664,1665,528480040,-93.643842,42.052127,7485,2602,3859,10262,4817,3397,7291,2789
1665,1666,528480130,-93.64247399999999,42.05142,7503,2087,3344,10280,4835,3606,7309,2274
1666,1667,528480170,-93.643752,42.051378,7398,2514,3771,10175,4729,3501,7203,2701
1667,1668,528482040,-93.640847,42.052122,7734,2155,3412,10511,5066,3646,7540,2342
1668,1669,528482130,-93.641746,42.051414,7563,2086,3343,10340,4895,3666,7369,2273
1669,1670,528488100,-93.64313100000001,42.051247,7449,2141,3398,10226,4781,3552,7255,2328
1670,1671,528490040,-93.641501,42.051251,7583,2106,3363,10360,4915,3686,7389,2293
1671,1672,528490070,-93.639832,42.050895000000004,7731,1995,3252,10508,5063,3195,7537,2182
1672,1673,531363010,-93.69153,42.037557,3932,6966,7686,15848,1543,8425,4704,7067
1673,1674,531363030,-93.692017,42.037611,4018,7052,7773,15934,1630,8511,4790,7153
1674,1675,531363050,-93.692472,42.037661,4056,7090,7811,15972,1668,8549,4828,7191
1675,1676,531369010,-93.69143000000001,42.036001,3761,6794,7515,15676,1372,8254,4533,6896
1676,1677,531369020,-93.691506,42.036011,3761,6795,7515,15676,1372,8254,4533,6896
1677,1678,531371050,-93.691707,42.035282,3694,6728,7448,15610,1306,8187,4466,6829
1678,1679,531375040,-93.691868,42.037923,4012,7046,7766,15927,1623,8505,4784,7147
1679,1680,531375090,-93.691068,42.038127,3957,6990,7711,15872,1568,8450,4729,7092
1680,1681,531375130,-93.690159,42.037756,4044,6858,7579,12806,1436,8317,4596,6959
1681,1682,531376090,-93.690402,42.037434000000005,4030,6872,7593,12820,1450,8331,4610,6973
1682,1683,531379050,-93.689136,42.036852,4033,6784,7505,12732,1362,8243,4522,6885
1683,1684,531382070,-93.69139,42.03607,3769,6802,7523,15684,1380,8261,4541,6903
1684,1685,531385020,-93.6888,42.036905,4027,6778,7498,12726,1355,8237,4516,6879
1685,1686,531450120,-93.687843,42.036576000000004,3678,6554,7275,12502,1132,8013,4292,6655
1686,1687,531452010,-93.686263,42.034533,3324,6200,6921,12148,778,7659,3938,6301
1687,1688,531452070,-93.686267,42.035517999999996,3446,6322,7042,12269,899,7781,4060,6423
1688,1689,531452260,-93.687804,42.037607,3781,6658,7378,12605,1235,8117,4396,6759
1689,1690,531453100,-93.685037,42.035968,3391,6267,6987,12214,844,7726,4005,6368
1690,1691,531475220,-93.68395699999999,42.035756,3278,6154,6875,12102,732,7613,3892,6255
1691,1692,531479020,-93.680198,42.035287,2901,5777,6498,11725,355,7236,3516,5878
1692,1693,532353020,-93.676364,42.035806,3143,5456,6176,11967,475,6915,3757,5557
1693,1694,532353130,-93.677008,42.034746999999996,2878,5465,6185,11702,210,6924,3492,5566
1694,1695,532354160,-93.674051,42.034615,3110,5191,5912,11934,442,6650,3725,5292
1695,1696,532354230,-93.67571600000001,42.035289,3081,5394,6114,11905,413,6853,3695,5495
1696,1697,532376070,-93.669554,42.034659999999995,3495,4848,5568,12319,827,6307,4109,4949
1697,1698,532376110,-93.669538,42.035331,3564,4917,5638,12388,896,6376,4178,5018
1698,1699,532377130,-93.673518,42.034595,3158,5160,5881,11982,490,6620,3772,5262
1699,1700,532378120,-93.66970699999999,42.034602,3488,4841,5561,12312,820,6300,4102,4942
1700,1701,532378180,-93.669845,42.034581,3458,4844,5565,12281,789,6303,4072,4945
1701,1702,532478020,-93.660327,42.037236,4609,4836,5556,10401,1941,6295,5224,4937
1702,1703,533135020,-93.65033299999999,42.047669,7224,2341,3598,10001,4556,3540,7030,2527
1703,1704,533206020,-93.647765,42.047627,7073,2190,3447,9850,4405,3390,6879,2377
1704,1705,533210010,-93.646316,42.048415999999996,7066,2182,3439,9843,4397,3382,6871,2369
1705,1706,533210020,-93.646338,42.048488,7110,2226,3483,9887,4441,3807,6915,2413
1706,1707,533213010,-93.647039,42.047338,7008,2125,3382,9785,4340,3324,6814,2311
1707,1708,533213020,-93.646916,42.047253000000005,6991,2107,3364,9768,4322,3307,6796,2294
1708,1709,533213040,-93.644205,42.047101,6871,1987,3244,9648,4202,3187,6676,2174
1709,1710,533221040,-93.64565999999999,42.046144,6949,2066,3323,9726,4281,3266,6755,2253
1710,1711,533223030,-93.645482,42.046418,6919,2036,3293,9696,4251,3236,6725,2223
1711,1712,533236050,-93.641799,42.047171,7072,1665,2922,9849,4404,2865,6878,1852
1712,1713,533252040,-93.645923,42.043782,6539,1998,3255,9316,3871,3198,6345,2185
1713,1714,533253070,-93.64935799999999,42.042652000000004,6974,2313,3570,9751,4306,3513,6780,2500
1714,1715,533254050,-93.648057,42.043553,6850,2189,3446,9627,4182,3389,6656,2376
1715,1716,533254110,-93.645546,42.043019,6603,2062,3319,9380,3935,3262,6409,2249
1716,1717,533352150,-93.65921,42.034509,4336,3966,4686,9531,1668,5425,4718,4067
1717,1718,534125080,-93.63534200000001,42.047708,7878,1126,2259,9129,5210,2326,7684,1313
1718,1719,534127130,-93.63463399999999,42.048009,7946,1193,2326,9196,5277,2393,7751,1380
1719,1720,534127170,-93.634803,42.04896,8082,1329,2462,9332,5413,2529,7888,1516
1720,1721,534128010,-93.631971,42.048761,8083,1330,2241,9035,5414,1510,7888,1517
1721,1722,534128020,-93.631881,42.048759999999994,8075,1323,2233,9027,5407,1503,7881,1510
1722,1723,534128100,-93.631519,42.047652,7903,1150,2283,9153,5234,1595,7708,1337
1723,1724,534128190,-93.633163,42.046476,7698,945,2078,8948,5029,1800,7503,1132
1724,1725,534129080,-93.631851,42.046476,7833,1080,2213,9083,5164,1766,7638,1267
1725,1726,534129370,-93.632537,42.045806,7654,902,1978,8723,4986,1920,7460,1088
1726,1727,534129380,-93.632823,42.045799,7630,878,2001,8747,4962,1944,7436,1065
1727,1728,534151120,-93.637964,42.043236,7447,1420,2677,10224,4779,2619,7253,1607
1728,1729,534152120,-93.637905,42.043842,7382,1355,2612,10159,4714,2555,7188,1542
1729,1730,534175080,-93.63264699999999,42.043673,7788,586,1719,8465,5120,2235,7594,773
1730,1731,534177230,-93.631899,42.044693,7773,756,2073,8819,5105,2015,7579,942
1731,1732,534200030,-93.62890300000001,42.048796,8318,1266,1987,8725,5650,1251,8124,1675
1732,1733,534202170,-93.62704699999999,42.046712899999996,8580,905,1626,8364,5912,1504,8386,1614
1733,1734,534226120,-93.624612,42.046634999999995,8411,922,1438,8184,5743,1381,8217,1632
1734,1735,534250400,-93.630714,42.044821,7866,842,1953,8698,5198,1895,7672,1028
1735,1736,534251030,-93.627416,42.043935,8713,1037,1758,8504,6045,1875,8519,1082
1736,1737,534252240,-93.625775,42.043145,8113,438,1159,7904,5445,1648,7919,1147
1737,1738,534275060,-93.622991,42.043135,8424,748,897,7643,5756,1636,8230,1458
1738,1739,534275100,-93.622465,42.042241,8293,617,766,7512,5625,1505,8099,1327
1739,1740,534276040,-93.623485,42.044843,8904,1089,1056,7802,6236,1267,8710,1799
1740,1741,534277090,-93.622635,42.044774,8974,1160,1126,7872,6306,1338,8780,1869
1741,1742,534278070,-93.622476,42.044926000000004,8988,1173,1140,7885,6319,1351,8793,1882
1742,1743,534278230,-93.623411,42.04488,8490,1095,1061,7807,5821,1262,8295,1804
1743,1744,534400050,-93.62941500000001,42.040645,8326,330,1462,8208,5658,2201,8132,891
1744,1745,534400290,-93.628658,42.038492,7560,968,1688,7594,4891,2426,7366,1035
1745,1746,534402060,-93.6273127,42.0407264,7949,447,1580,7733,5281,2565,7755,1009
1746,1747,534402140,-93.627836,42.040011,7943,528,1661,7727,5275,2559,7749,1090
1747,1748,534402170,-93.627985,42.039902000000005,7931,516,1648,7715,5263,2547,7737,1077
1748,1749,534403370,-93.626979,42.040888,7951,455,1587,7735,5283,2567,7757,1016
1749,1750,534426110,-93.624581,42.041104,8192,516,1041,7787,5524,1780,7998,1226
1750,1751,534429150,-93.622685,42.039463,7965,804,1148,7236,5297,1854,7771,1514
1751,1752,534431130,-93.62169899999999,42.038596000000005,7908,1066,1113,7019,5240,1851,7714,1610
1752,1753,534450150,-93.629499,42.035489,7025,1207,2095,8576,4356,2834,6830,1251
1753,1754,534451110,-93.62919000000001,42.035443,7012,1219,2241,8563,4344,2980,6818,1263
1754,1755,534475185,-93.625633,42.03464,7167,1135,1856,6941,4499,2615,6973,1569
1755,1756,534475250,-93.62568,42.036182000000004,7338,964,1685,7112,4670,2422,7144,1673
1756,1757,534476150,-93.623705,42.034741,7350,1302,1669,6781,4682,2408,7156,1845
1757,1758,534476320,-93.624612,42.037452,7563,911,1454,7360,4895,2192,7369,1455
1758,1759,534477110,-93.622644,42.035951000000004,7573,1197,1447,6827,4905,2185,7379,1801
1759,1760,534478230,-93.62249399999999,42.036178,7598,1171,1421,6853,4930,2160,7404,1776
1760,1761,535101120,-93.61967299999999,42.049306,9326,1651,1478,8224,6658,582,9132,2360
1761,1762,535104120,-93.617963,42.048294,9313,1625,967,7575,6645,897,9119,2335
1762,1763,535105100,-93.615686,42.046827,9374,1686,670,7278,6706,1180,9180,2395
1763,1764,535125070,-93.615602,42.048608,9611,1923,907,7459,6942,555,9416,2632
1764,1765,535125090,-93.615558,42.048724,9624,1936,920,7472,6956,569,9430,2645
1765,1766,535126010,-93.61461899999999,42.04806,9674,1986,1270,7339,7006,713,9480,2696
1766,1767,535126100,-93.614216,42.045790000000004,9366,1678,974,7043,6698,932,9172,2387
1767,1768,535150070,-93.619029,42.044886,9090,1415,703,7409,6422,1194,8896,2124
1768,1769,535151040,-93.61878399999999,42.043966,8970,1295,583,7289,6302,1260,8776,2004
1769,1770,535152230,-93.61864,42.044125,8988,1313,601,7307,6320,1242,8794,2022
1770,1771,535154060,-93.61488,42.043991,9121,1445,340,6991,6452,1267,8926,2155
1771,1772,535154130,-93.616434,42.044083,8990,1315,485,7139,6322,1317,8796,2024
1772,1773,535175030,-93.614751,42.045473,9322,1634,1018,7086,6653,988,9127,2343
1773,1774,535175050,-93.614059,42.044914,9684,2018,878,6946,7016,1028,9490,2727
1774,1775,535178040,-93.61476800000001,42.042970000000004,9008,1332,227,6933,6339,1380,8814,2042
1775,1776,535178120,-93.61588,42.042233,8828,1153,236,6942,6160,1719,8634,1862
1776,1777,535179160,-93.61454300000001,42.043238,9036,1361,255,6961,6368,1351,8842,2070
1777,1778,535301170,-93.618478,42.040857,8454,1052,566,7003,5786,1617,8260,1761
1778,1779,535302120,-93.6165473,42.0404571,8553,1283,468,6770,5885,1848,8359,1992
1779,1780,535303110,-93.618549,42.039674,8323,1183,697,6872,5654,1749,8128,1893
1780,1781,535303150,-93.6190376,42.0385265,8129,1293,1121,6763,5461,1859,7935,2003
1781,1782,535304100,-93.61721899999999,42.038356,8279,1444,731,6613,5611,2009,8085,2153
1782,1783,535325290,-93.6124,42.038398,8694,1860,687,6224,6026,2049,8500,2569
1783,1784,535351050,-93.617207,42.037122,8162,1580,868,6492,5494,2147,7968,2289
1784,1785,535352090,-93.6167912,42.0372232,8179,1621,906,6509,5510,2187,7984,2330
1785,1786,535353040,-93.618605,42.034918,7802,1714,1226,6360,5133,2280,7608,2423
1786,1787,535353060,-93.618607,42.034686,7776,1740,1252,6335,5108,2305,7582,2178
1787,1788,535353140,-93.62008,42.034754,7618,1576,1404,6442,4950,2142,7424,2286
1788,1789,535353240,-93.620336,42.036223,7782,1413,1240,6680,5114,1979,7588,2122
1789,1790,535354070,-93.61719000000001,42.035829,8018,1724,1012,6348,5350,2291,7824,2433
1790,1791,535354100,-93.617182,42.034746000000005,7898,1844,1133,6228,5230,2469,7704,2300
1791,1792,535375010,-93.6146206,42.0380659,8508,1672,691,6436,5840,2261,8314,2382
1792,1793,535375050,-93.6144209,42.037679,8551,1715,734,6479,5883,2304,8357,2425
1793,1794,535376060,-93.61239,42.037144,8555,1972,1100,6085,5887,2161,8361,2682
1794,1795,535377150,-93.612241,42.037328,8575,1952,1079,6106,5907,2141,8381,2661
1795,1796,535378020,-93.614049,42.036015,8292,1965,984,6097,5624,2422,8098,2674
1796,1797,535378120,-93.615465,42.036002,8158,1832,858,6228,5490,2405,7964,2542
1797,1798,535381040,-93.614049,42.034667999999996,8142,2148,1134,5948,5474,2714,7948,2544
1798,1799,535382100,-93.613899,42.034574,8132,2138,1159,5927,5464,2704,7938,2534
